"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2041650215334342917","2026-04-07T22:51:58.000Z","1","Ini kira-kira Anies lagi mau main game apa ya? Tapi gak bisa gara-gara IGRS (?)","2041650215334342917","","","in","","0","1","0","https://x.com/ashaabull/status/2041650215334342917","1073866854899212288","ashaabull"
"2041120779757400168","2026-04-07T22:31:19.000Z","0","@Analyst_V2 Lagian aneh bgt penilaian IGRS, game bkp kok 3+🗿","2041645022546931747","","Analyst_V2","in","","0","1","0","https://x.com/Segagoreng1107/status/2041645022546931747","399574930","Segagoreng1107"
"2041636278257775066","2026-04-07T21:56:35.000Z","3","and this law is not about children please its a excuse to a control censorship and mass surveillance so we use id face scan for age verification to prove we are over 16 18 which cause data leak.look at igrs a h3nt41 game rated as 3+ while some friendly game rated 18+ on steam. https://t.co/7RMnLJ5ofK","2041636278257775066","https://pbs.twimg.com/media/HFVZXlWa8AAg-cI.jpg","","en","","0","1","1","https://x.com/Rafi09210/status/2041636278257775066","1907800778435440640","Rafi09210"
"2041457466748375381","2026-04-07T21:14:06.000Z","1","@onnowpurbo Pak game bokep malah di rating SU. Dan game bertani malah 18+. Akuin aja orang2 dibalik IGRS adalah orang generasi tua yang gak tahu menahu masalah game. Padahal ngerating sesuatu itu harus dicoba dulu. Film aja di tonton. Masa game kagak dimaenin?","2041625586502922634","","onnowpurbo","in","","0","0","0","https://x.com/TarantikaA93671/status/2041625586502922634","1992122807770378240","TarantikaA93671"
"2041459753201590319","2026-04-07T21:11:29.000Z","2","@RampurDm श्रीमान IGRS की #फर्जी_रिपोर्ट लगाने वाले #कर्मचारियों  पर भी कार्रवाई  होनी चाहिए @myogioffice जी आदेश पर भी प्रशासन को गुमराह कर #फर्जीदस्तावेज तैयार करने वाले #हिदायत_नबी पर @MyGov_UP @UPGovt @dgpup @Uppolice  FIR  करने से क्यों बच रहे हैं #योगीजी आदेशो का घोर उलंघन है https://t.co/s5PY5i1F05","2041624929750380901","https://pbs.twimg.com/media/HFVO82YbQAAmbVA.jpg","RampurDm","hi","","0","0","2","https://x.com/NabiTurki/status/2041624929750380901","1573292934224842752","NabiTurki"
"2041397931870478709","2026-04-07T21:05:45.000Z","0","@RampurDm श्रीमान IGRS की #फर्जी_रिपोर्ट लगाने वाले #कर्मचारियों  पर भी कार्रवाई  होनी चाहिए @myogioffice जी आदेश पर भी प्रशासन को गुमराह कर #फर्जीदस्तावेज तैयार करने वाले #हिदायत_नबी पर @MyGov_UP @UPGovt @dgpup @Uppolice  FIR  करने से क्यों बच रहे हैं #योगीजी आदेशो का घोर उलंघन है","2041623487387988465","","RampurDm","hi","","0","0","0","https://x.com/NabiTurki/status/2041623487387988465","1573292934224842752","NabiTurki"
"2041623311197892789","2026-04-07T21:05:03.000Z","0","श्रीमान IGRS की #फर्जी_रिपोर्ट लगाने वाले #कर्मचारियों  पर भी कार्रवाई  होनी चाहिए @myogioffice जी आदेश पर भी प्रशासन को गुमराह कर #फर्जीदस्तावेज तैयार करने वाले #हिदायत_नबी पर @MyGov_UP @UPGovt @dgpup @Uppolice  FIR  करने से क्यों बच रहे हैं #योगीजी आदेशो का घोर उलंघन है","2041623311197892789","","","hi","","0","0","0","https://x.com/NabiTurki/status/2041623311197892789","1573292934224842752","NabiTurki"
"2041492716010487997","2026-04-07T21:03:13.000Z","1","@RampurDm श्रीमान IGRS की #फर्जी_रिपोर्ट लगाने वाले #कर्मचारियों  पर भी कार्रवाई  होनी चाहिए @myogioffice जी आदेश पर भी प्रशासन को गुमराह कर #फर्जीदस्तावेज तैयार करने वाले #हिदायत_नबी पर @MyGov_UP @UPGovt @dgpup @Uppolice  FIR  करने से क्यों बच रहे हैं #योगीजी आदेशो का घोर उलंघन है https://t.co/2v6RLjDQg0","2041622848956199136","https://pbs.twimg.com/media/HFVNIuka8AM6hYq.jpg","RampurDm","hi","","0","0","1","https://x.com/NabiTurki/status/2041622848956199136","1573292934224842752","NabiTurki"
"2041459753201590319","2026-04-07T20:34:25.000Z","3","@RampurDm @CMOfficeUP @MyGov_UP @UPGovt @ChiefSecyUP @RampurDm  महोदय आपके #तहसील_स्वार में IGRS की अधिकारी #फर्जी_रिपोर्ट लगा रहे हैं इन पर भी #कार्रवाई कर दीजिए कोर्ट चले जाओ यह कह देना जनता के लिए आपको शोभा नहीं देता आप भी जन्ता के सेबक हो please action 🙏 @SPD_DEORIA @Ramji6077865456 https://t.co/5Rf0RJvwIA","2041615601945473124","https://pbs.twimg.com/media/HFVGU6waYAABGGJ.jpg","RampurDm","hi","","0","0","1","https://x.com/NabiTurki/status/2041615601945473124","1573292934224842752","NabiTurki"
"2041457466748375381","2026-04-07T20:08:49.000Z","1","@onnowpurbo jangan ngelawak, market steam di indonesia itu cuma seupil, mereka gak ngaruh kalo kita ga ada, kita sekarang udah mulai dilirik gamegame bikin showcase di sini aja udah bagus pake ada acara IGRS gak penting gini.","2041609160752504981","","onnowpurbo","in","","0","0","0","https://x.com/gusaaarrr/status/2041609160752504981","1832962882327441408","gusaaarrr"
"2041120779757400168","2026-04-07T20:06:09.000Z","0","@ZonaKitten @Analyst_V2 Komdigi (Kementerian Komunikasi dan Digital Indonesia) baru-baru ini klarifikasi soal label rating IGRS (Indonesia Game Rating System) yang muncul di Steam. Ternyata, rating itu bukan resmi dari pemerintah, melainkan hasil self-declare publisher yang belum terverifikasi dan belum","2041608490175635909","","ZonaKitten","in","","0","0","1","https://x.com/grok/status/2041608490175635909","1720665183188922368","grok"
"2041597037972746512","2026-04-07T19:20:39.000Z","0","IGRS 3+ nya ga ada yah","2041597037972746512","","","in","","0","0","0","https://x.com/kopisusu73/status/2041597037972746512","1160951515172896768","kopisusu73"
"2041456220075409706","2026-04-07T19:14:07.000Z","1","@bstvlive @mirzapurpolice अब तक , जनपद मिर्जापुर में! समस्त विभागों ने ,जितने भी IGRS की शिकायतों का निस्तारण समाधान सुनिश्चित योजना में रिपोर्ट लगा कर , शिकायतों का निस्तारण समाधान कर दिया है! अगर उन सब की निष्पक्ष स्वतंत्र जांच सुनिश्चित हो तो ,९८% फर्जी निस्तारण समाधान सुनिश्चित निकलेगा 🤔⁉️","2041595393172250807","","bstvlive","hi","","0","0","0","https://x.com/sanjaypatijp/status/2041595393172250807","625357632","sanjaypatijp"
"2041595281360482425","2026-04-07T19:13:40.000Z","1","हम इस ""गोल-मोल"" जवाब को कतई स्वीकार नहीं करेंगे।

​@dm_ghaziabad @UPGovt @ChiefSecyUP @PavitraKNR 

नगर पालिका प्रशासन जवाब दे!

​#Khoda #Ghaziabad #Corruption #PublicSafety #UttarPradesh #IGRS #NagarPalikaKhoda #BhartiyaAamJanSeva","2041595281360482425","","","hi","","0","0","0","https://x.com/shyam3_sunder/status/2041595281360482425","713746808674066433","shyam3_sunder"
"2041594641603293280","2026-04-07T19:11:08.000Z","1","खोड़ा नगर पालिका का ""अजीबोगरीब"" कारनामा! 😡

​जनता टैक्स भरती है ब्रांडेड और सुरक्षित MCB के लिए, लेकिन जमीन पर लगाए जा रहे हैं सस्ते और लोकल स्विच। जब इसकी शिकायत की गई (IGRS संख्या: 40014026016041), तो अवर अभियंता (JE) नवनीत गुप्ता जी का जवाब और भी चौंकाने वाला है! https://t.co/OPVBUoJRfg","2041594641603293280","https://pbs.twimg.com/media/HFUzf42boAA8BsW.jpg","","hi","","1","1","0","https://x.com/shyam3_sunder/status/2041594641603293280","713746808674066433","shyam3_sunder"
"2041591138830971217","2026-04-07T19:04:24.000Z","0","@onnowpurbo Tujuannya ya dua hal, menekan developer/publisher (ini potensi cuan pasif yang memungkinkan ada aspek yang diatur di bawah meja) juga menekan player. IGRS bisa digunakan mengontrol dua hal itu, berarti masuk ke fase selanjutnya untuk membatasi gerak opini dalam platform.","2041592946416611769","","Ioroiisme","in","","0","1","0","https://x.com/Ioroiisme/status/2041592946416611769","1456857857186361356","Ioroiisme"
"2041591138830971217","2026-04-07T19:02:06.000Z","0","@onnowpurbo Siapa yang rugi dari adanya IGRS? Ya mayoritas komunitas dan player yang gak sampai 1.5 juta tadi. KOMDONGO ini bukan cuma mau bikin panduan rating usia, tapi juga mau punya hak untuk mengontrol secara penuh semua konten yang ada di-game,","2041592367703310340","","Ioroiisme","in","","0","1","0","https://x.com/Ioroiisme/status/2041592367703310340","1456857857186361356","Ioroiisme"
"2041587919887143032","2026-04-07T18:44:25.000Z","4","समन्वित शिकायत निवारण प्रणाली (IGRS) के अन्तर्गत #SPLalitpur @IPSMdMustaque के निर्देशन में जनपद में जनशिकायतों के निस्तारण में प्रदेश के समस्त थानों की रैकिंग में ललितपुर पुलिस के 14 थानों को मिला प्रथम स्थान । https://t.co/BWsaBdKc2f","2041587919887143032","https://pbs.twimg.com/media/HFUtZL5a0AAMkve.jpg","","hi","","0","0","3","https://x.com/lalitpurpolice/status/2041587919887143032","1474255698","lalitpurpolice"
"2041587765989831106","2026-04-07T18:43:48.000Z","0","9 फरवरी 2026 तक 3765 रु बिल जमा करना शेष था लेकिन 2 दिन बाद 12260 रु गलत बिल आ गया 1 माह पहले मीटर भी बदला जा चुका है 200 ट्वीट, 1912 पर बीस बार कॉल, IGRS सब जगह शिकायत करने के बाद कार्यवाही शून्य @UPPCLLKO @MVVNLHQ द्वारा फर्जी/झूठी आख्या लगा दी जा रही है मो 6393767364 https://t.co/r4yUA2RVn9","2041587765989831106","https://pbs.twimg.com/media/HFUtPDsa8AMK8nm.jpg","","hi","","0","1","0","https://x.com/Aadi1635890/status/2041587765989831106","1910238210627940352","Aadi1635890"
"2041584032576893137","2026-04-07T18:28:58.000Z","4","open vcs cs tele wa di bio
1 usd malam tirta andra igrs dadan
#vcscrottt https://t.co/dzpZTCX5KW","2041584032576893137","https://pbs.twimg.com/media/HFUp2pZa8AUR12a.jpg","","in","","0","2","4","https://x.com/foyrestl/status/2041584032576893137","1942805661840203777","foyrestl"
"2041582339885777369","2026-04-07T18:22:15.000Z","0","Indo gebrakannya selalu ada aja emg, fr dah IGRS mah ""Ini gw rating sendiri"" tai","2041582339885777369","","","in","","0","0","0","https://x.com/cookiesmaungga/status/2041582339885777369","1529475718605746176","cookiesmaungga"
"2041577937724637411","2026-04-07T18:04:46.000Z","1","Berikut daftar negara yang sudah diizinkan Iran melewati Selat Hormuz:

1. China
2. Thailand
3. Malaysia
4. Jepang
5. Irak
6. Filipina
7. Pakistan
8. India
9. Bangladesh
10. Turki
11. Oman
12. Rusia
((Malam, Senin, Dadan,, Tirta, IGRS, Andra, Sena))","2041577940769796251","","YudhaShanny2","in","","0","0","0","https://x.com/YudhaShanny2/status/2041577940769796251","1244292531090624512","YudhaShanny2"
"2041577937724637411","2026-04-07T18:04:45.000Z","0","Mr Presiden @prabowo, Bagaimana Nasib dua kapal tanker milik PT Pertamina (Persero)—yakni Pertamina Pride dan Gamsunoro — yang terjebak di kawasan konflik tersebut. 

[ DIPLOMASI TANPA TAJI ]

((Senin, Malam, Dadan, Tirta, IGRS, Andra, Sena))
https://t.co/D7Japd1h50 https://t.co/dJG3NcL789","2041577937724637411","https://pbs.twimg.com/media/HFUkUNIaYAAqNPN.jpg","","in","","0","1","0","https://x.com/YudhaShanny2/status/2041577937724637411","1244292531090624512","YudhaShanny2"
"2041575632178704478","2026-04-07T17:55:36.000Z","4","open vcs cs pap tele wa di bio

dadan andra 1 usd malam igrs tirta tidur
#vcscrottt https://t.co/Hth11QQyjb","2041575632178704478","https://pbs.twimg.com/media/HFUiNnwacAAOi1Q.jpg","","in","","0","3","4","https://x.com/foyrestl/status/2041575632178704478","1942805661840203777","foyrestl"
"2040864203540463815","2026-04-07T17:52:55.000Z","0","@haetenai @animetrends 理由はもっともらしく聞こえるかもしれないが、IGRSの設立は実際にはインドネシアのゲーム産業の発展ではなく、インドネシアの政治的利益のみを目的としている。私がそう言うのは、私がインドネシア人だからです。私たちは、国に害を及ぼす腐敗した役人と頻繁に衝突します。","2041574958615425244","","haetenai","ja","","0","0","0","https://x.com/kirayamineos24/status/2041574958615425244","1497765998459768833","kirayamineos24"
"2041573694217318586","2026-04-07T17:47:53.000Z","2","#JhansiPolice  प्रदेश स्तरीय IGRS निस्तारण रैंकिंग में जनपद झाँसी एवं जनपद के समस्त 25/26 थानो को लगातार मार्च माह में भी प्रथम-स्थान प्राप्त हुआ। https://t.co/kj8PTkwDr7","2041573694217318586","https://pbs.twimg.com/media/HFUgWfia8AEIlVb.png","","hi","","0","1","2","https://x.com/jhansipolice/status/2041573694217318586","1471554966","jhansipolice"
"2041573174492721455","2026-04-07T17:45:50.000Z","0","当然のことだ。IGRSの職員は金に目がくらんだ無能な祖父ばかりなのだから！😊💢
もっと正確に言うと、批判されることを嫌い、責任を取ろうとしない腐敗した政治家たちだ！ 😊💢
実際、彼らはファミリー向けゲームとヘンタイゲームの区別すらつかない！真面目な仕事よりも金儲けを優先するんだ！ 😠💢","2041573174492721455","","","ja","","0","1","0","https://x.com/kirayamineos24/status/2041573174492721455","1497765998459768833","kirayamineos24"
"2041572100562153574","2026-04-07T17:41:34.000Z","3","kakek Metal Slug Mamang Gufron Nge Notice 
roastingan Nonis kocak

Andra Tidur Tirta 
Dadan IGRS sena
Malam https://t.co/nGjdXFjUg9","2041572100562153574","https://pbs.twimg.com/ext_tw_video_thumb/2041572039333703682/pu/img/kcv0pwRFEuTGzplj.jpg","","in","","0","0","0","https://x.com/hitsviraltv/status/2041572100562153574","1591444644537110529","hitsviraltv"
"2041570725199577452","2026-04-07T17:36:06.000Z","0","महराजगं
SP शक्ति मोहन अवस्थी ने पदभार ग्रहण करते ही चलाया जादुई छड़ी
महराजगंज पुलिस ने टॉप किया प्रदेश
IGRS निस्तारण में मार्च माह की रैंकिंग में 
जनपद के सभी थानों ने भी प्रदेश में लहराया परचम
SP के नेतृत्व में महराजगंज पुलिस के लिए गौरव का क्षण
@maharajganjpol https://t.co/VXUEdGsozP","2041570725199577452","https://pbs.twimg.com/media/HFUdv85a8AIfVjk.jpg","","hi","","0","1","0","https://x.com/AajKiBatkahi/status/2041570725199577452","1973432783415709696","AajKiBatkahi"
"2041570525676552416","2026-04-07T17:35:18.000Z","2","जन शिकायतों के निस्तारण (IGRS) में बरेली पुलिस ने लगातार चौथी बार प्रथम स्थान प्राप्त किया।
#UPPolice https://t.co/d7oqHOcYCP","2041570525676552416","https://pbs.twimg.com/media/HFUdaiWa8AMP3yx.jpg","","hi","","0","0","1","https://x.com/bareillypolice/status/2041570525676552416","1479774662","bareillypolice"
"2041570375579087040","2026-04-07T17:34:42.000Z","4","open vcs cs tele wa di bio
andra tirta malam dadan igrs tidur dogiyai #vcscrottt https://t.co/Tw0oaTXn3d","2041570375579087040","https://pbs.twimg.com/media/HFUdbhEa8AMMvl-.jpg","","in","","0","6","4","https://x.com/foyrestl/status/2041570375579087040","1942805661840203777","foyrestl"
"2041567111693398349","2026-04-07T17:21:44.000Z","1","wtf roblox juga pake igrs 💀

baru ngeh.

bjir. https://t.co/L2nbXlaNPL","2041567111693398349","https://pbs.twimg.com/media/HFUaeBga8AEP78j.jpg","","in","","0","1","0","https://x.com/oscartotango/status/2041567111693398349","77412879","oscartotango"
"2041566327031398672","2026-04-07T17:18:37.000Z","4","open vcs cs tele wa di bio
voucher bonus malam tirta igrs dogiyai andra nabire kemampuan
#vcscrottt https://t.co/9ewoQhReUz","2041566327031398672","https://pbs.twimg.com/media/HFUZv5ua8AIi63R.jpg","","in","","0","7","4","https://x.com/foyrestl/status/2041566327031398672","1942805661840203777","foyrestl"
"2041565354754023679","2026-04-07T17:14:45.000Z","0","Saya setuju dengan statemen kecanduan game ini, tapi ga ada kaitan mas sama rating, apalagi IGRS. Game online di rating pun orang tua masih pada ngasih anaknya gadget, ga peduli di install apa. Makanya perlu pengawasan juga dari orang tuanya, jangan semata-mata nyalahin gamenya","2041565354754023679","","","in","","0","0","0","https://x.com/hydarnus/status/2041565354754023679","1908112280849666048","hydarnus"
"2041064580450021638","2026-04-07T17:09:38.000Z","0","@ferrykoto @rarafsanjani_ @aryankushh @aniesbaswedan Argumen basi jir “nDaK aDa KaTa StEaM” tolol. Konteks IGRS aja di Steam, game PC.","2041564068029534393","","ferrykoto","in","","0","0","0","https://x.com/8issleekest/status/2041564068029534393","494732991","8issleekest"
"2041564065034858608","2026-04-07T17:09:38.000Z","1","📍महराजगंज पुलिस के लिए गौरव का क्षण
📍समयबद्ध तरीके से मामलों का निपटारा कर महराजगंज पुलिस ने जनता का जीता भरोसा
📍प्रदेश में अव्वल स्थान आने पर पर SP ने समस्त SHO/SO को 1000 - 1000 व IGRS निस्तारण पुलिस कर्मियों को 500 - 500 रुपये की नगद प्रोत्साहन राशि वितरण का दिया निर्देश।","2041564067710824675","","UptvSamachar","hi","","0","0","1","https://x.com/UptvSamachar/status/2041564067710824675","1273315208052629504","UptvSamachar"
"2041564065034858608","2026-04-07T17:09:38.000Z","3","ब्रेकिंग || महराजगंज
📍SP शक्ति मोहन अवस्थी ने पदभार ग्रहण करते ही चलाया जादुई छड़ी
📍IGRS निस्तारण में मार्च माह की रैंकिंग में महराजगंज पुलिस ने टॉप किया प्रदेश
📍जनपद के सभी थानों ने भी प्रदेश में लहराया परचम, उत्कृष्ट प्रदर्शन में प्रथम स्थाम
1/2
#Maharajganj @maharajganjpol https://t.co/vCZKc0Le4A","2041564065034858608","https://pbs.twimg.com/media/HFUXsVba8AMpRRl.jpg","","hi","","0","1","1","https://x.com/UptvSamachar/status/2041564065034858608","1273315208052629504","UptvSamachar"
"2041472634094018686","2026-04-07T17:07:37.000Z","0","@mog_mediaa padahal daripada IGRS, kita lebih butuh edukasi mental guna menghadapi skena kompetitif di game. baik buat bocil, maupun yang udah gede","2041563557691891915","","mog_mediaa","in","","0","0","0","https://x.com/aryankushh/status/2041563557691891915","528202228","aryankushh"
"2041064580450021638","2026-04-07T17:01:45.000Z","0","@Bram_no3 @fuckchmstry @ferrykoto @aniesbaswedan Ha? Sejak kapan? Gamehouse mah PC dlu kocak lu. Gw sama sekali ga ada ngomong game mobile, gw stay on topic IGRS, Steam, dan bacotan berapa lama gw main. Jan lempar kesalahan lu.","2041562084258017673","","Bram_no3","in","","0","0","0","https://x.com/harist_ixcents/status/2041562084258017673","778261480047190016","harist_ixcents"
"2041561988791464291","2026-04-07T17:01:23.000Z","0","Cok ini IGRS buat nutupin bgn beli 25.000 Motor listrik kh????? FKN STUPID, FKN STUPID ITS NOT EVEN ""MOTORCYCLE DELIVERY"" DAWGGG... https://t.co/WSfMpEvtB3","2041561988791464291","https://pbs.twimg.com/media/HFUVg48aoAAjbG3.jpg","","en","","0","0","0","https://x.com/Gif_Said/status/2041561988791464291","1542887551723196416","Gif_Said"
"2041551221044162835","2026-04-07T16:55:03.000Z","1","@CMOfficeUP @myogiadityanath @CMHelpline1076 बंद कर देना चाहिए IGRS और PMO का कंप्लैन सिस्टम जब जनता को धोख़ा ही देना है @BJP4India के बेशर्म सरकारों से -40019526008783, 60000260049631,60000260027329 और 20 से उपर Twitter कंप्लैन @myogiadityanath हिंदू धर्म के नाम पर वोट लो फिर उनको लूटो यही रामराज्य हैं?? https://t.co/dQRZhSadL7","2041560395484475467","https://pbs.twimg.com/media/HFUUWKva0AA9c14.jpg","CMOfficeUP","hi","","0","0","1","https://x.com/ajayrajsahil/status/2041560395484475467","111023313","ajayrajsahil"
"2041353677496254495","2026-04-07T16:52:09.000Z","0","@ferrykoto Orang gatau apa² soal game dan komunitasnya tapi sotoy seakan² paling tau. Modal riset sejam dua jam doang kok menggurui orang yg emsng ada di dalam ekosistem komunitas tsb bertahun². Gamers Indo itu tidak anti IGRS sebagai age classification, tapi anti pemblokiran konten game.","2041559667487469898","","ferrykoto","in","","0","0","0","https://x.com/SylentSevenstar/status/2041559667487469898","1090560775947575296","SylentSevenstar"
"2041559143132361094","2026-04-07T16:50:04.000Z","0","gegara ulah kemkominfo, igrs, ini fandom hoyo ribut lagi perkara mana yg lbh dark storynya zzz apa genshin lmao

yawlahhh","2041559143132361094","","","in","","0","0","0","https://x.com/386_hana/status/2041559143132361094","3218927936","386_hana"
"2041428042439102914","2026-04-07T16:49:04.000Z","1","@vipinshukla86 @UPGovt @CMOfficeUP @DM_Bhadohi अगर शासन सच में जनता के प्रति समर्पित होता, तो 8 महीने से खराब पड़े बोर को लेकर सिर्फ आश्वासन नहीं, काम दिखता।
IGRS में 2 महीने का वादा और 15 दिन में भी कोई कार्रवाई नहीं, क्या यही जवाबदेही है?
जनता को पानी जैसी मूलभूत जरूरत के लिए कब तक इंतजार करना पड़ेगा?","2041558890941464621","","vipinshukla86","hi","","0","1","0","https://x.com/ashishyadav1507/status/2041558890941464621","1244058658637410304","ashishyadav1507"
"2041557757925716093","2026-04-07T16:44:34.000Z","1","एसडीएम नानपारा मोनालिसा जौहरी की मेहनत फिर लाई रंग

*मार्च माह में IGRS निस्तारण में जिले में तहसील नानपारा ने पाया प्रथम स्थान
मो.8808856415
पत्रकार अंकित मेहरोत्रा बहराइच,, https://t.co/ZjGdP3rvQW","2041557757925716093","https://pbs.twimg.com/media/HFUR9ifaMAAWnzF.jpg","","hi","","0","0","0","https://x.com/Ankitmehro50313/status/2041557757925716093","2030632687288143872","Ankitmehro50313"
"2041460387502010543","2026-04-07T16:44:34.000Z","0","@tilehopper Agree to disagree aja.

Poin gua adalah Steam bukan partner resmi IARC karena ya emang gak ada source soal itu, form yang dibikin semirip mungkin, mungkin cara supaya diakui USK dll.

Ada beberapa poin lu yg kayaknya gak faktual, tapi it's okay. Kita sama2 gak setuju sama IGRS.","2041557756776477040","","tilehopper","in","","0","0","0","https://x.com/_hendrasusanto/status/2041557756776477040","25480266","_hendrasusanto"
"2041503934733525093","2026-04-07T16:44:01.000Z","4","@myogiadityanath @CMHelpline1076 बंद कर देना चाहिए IGRS और PMO का कंप्लैन सिस्टम जब जनता को धोख़ा ही देना है @BJP4India के बेशर्म सरकारों से -40019526008783, 60000260049631,60000260027329 और 20 से उपर Twitter कंप्लैन @myogiadityanath हिंदू धर्म के नाम पर वोट लो फिर उनको लूटो यही रामराज्य हैं?? https://t.co/5Io5wKT7pH","2041557618343473196","https://pbs.twimg.com/media/HFUR0r-akAAduK4.jpg","myogiadityanath","hi","","0","0","1","https://x.com/ajayrajsahil/status/2041557618343473196","111023313","ajayrajsahil"
"2041428042439102914","2026-04-07T16:43:09.000Z","1","• 8 महीने से खराब पड़ा बोर,
• IGRS में 2 महीने का वादा,
और 15 दिन बाद भी जमीन पर सन्नाटा।
क्या जल जीवन मिशन सिर्फ कागजों तक सीमित है?
ग्राम सभा पट्टी बेजांव के लोग आज भी पानी के लिए परेशान हैं ,
आखिर जिम्मेदार कौन?
@UPGovt @CMOfficeUP @DM_Bhadohi 
👉 अब जवाब और कार्रवाई दोनों","2041557403280556176","","ashishyadav1507","hi","","0","1","1","https://x.com/ashishyadav1507/status/2041557403280556176","1244058658637410304","ashishyadav1507"
"2041540039956685022","2026-04-07T16:38:13.000Z","8","@myogiadityanath @CMHelpline1076 बंद कर देना चाहिए IGRS और PMO का कंप्लैन सिस्टम जब जनता को धोख़ा ही देना है @BJP4India के बेशर्म सरकारों से -40019526008783, 60000260049631,60000260027329 और 20 से उपर Twitter कंप्लैन @myogiadityanath हिंदू धर्म के नाम पर वोट लो फिर उनको लूटो यही रामराज्य हैं?? https://t.co/s9WLxptU5h","2041556162177618259","https://pbs.twimg.com/media/HFUQf_iakAAD6Ey.jpg","myogiadityanath","hi","","0","0","4","https://x.com/ajayrajsahil/status/2041556162177618259","111023313","ajayrajsahil"
"2041554679298224327","2026-04-07T16:32:20.000Z","0","@dmjhansi1 लेखपाल ने गलत रिपोर्ट लगा कर igrs 40016626006080 शिकायत को बंद किया पट्टी कुम्हर्रा मोठ झांसी https://t.co/MwrDHWafpG","2041554679298224327","https://pbs.twimg.com/media/HFUPJ6ca8AAKRo_.jpg","dmjhansi1","hi","","0","0","0","https://x.com/Dharmen62409429/status/2041554679298224327","1412794103520137225","Dharmen62409429"
