"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2040941207430607085","2026-04-05T23:54:37.000Z","7","Stafsus kementrian pinter2, pendidikannya tinggi2. Tapi ngomong sesederhana ""Maaf akan kami benahi"" gak mampu.
IGRS konsepnya bagus, tapi akui saja kalau implementasinya belum sempurna. Gw pribadi lebih respect pemerintah yg mau mengakui, minta maaf, lalu memperbaiki.","2040941207430607085","","","in","","0","0","1","https://x.com/mas_ittou/status/2040941207430607085","2831421151","mas_ittou"
"2040757110951322044","2026-04-05T23:54:20.000Z","1","@kurawa IGRS itu ibarat orang sok asik yang mau nimbrung di sebuah komunitas yang sudah bertahun-tahun bahagia di bubblenya sendiri. Komdigi nganggur banget ya sampai komunitas kecil kaya gamers perlu direcokin? Judol pak sama Pinjol noh pak merenggut banyak nyawa rakyat kita.","2040941135695417531","","kurawa","in","","0","0","0","https://x.com/javafeedsss/status/2040941135695417531","1988540513843355648","javafeedsss"
"2040941008377012246","2026-04-05T23:53:49.000Z","0","PNS komdongo fungsi video game beserta jajaran eselon 1-3 + meutya hafid mending mundur deh kata gue. Kek brosis gue tutup mata bikin karakter loncat loncat doang masih lebih pinter karakternya daripada lo semua.

+semua stakeholder dongo IGRS","2040941008377012246","","","in","","0","0","0","https://x.com/samarotsaha/status/2040941008377012246","1245228729669844992","samarotsaha"
"2040940952106524909","2026-04-05T23:53:36.000Z","1","IGRS di Steam Tuai Protes, Komdigi: Bukan Rating Resmi https://t.co/u6X0YSFcHE","2040940952106524909","","","in","","0","0","0","https://x.com/detikinet/status/2040940952106524909","135815019","detikinet"
"2040940759604732258","2026-04-05T23:52:50.000Z","0","Lord gaben turun gunung gara2 buzzer igrs","2040940759604732258","","","tl","","0","0","0","https://x.com/detoge/status/2040940759604732258","922327453","detoge"
"2040940336139436290","2026-04-05T23:52:43.000Z","0","Lumayan nih lagi rame @kemkomdigi gara2 igrs, saya bisa bantu jadi buzzer","2040940731117060208","","kazuugi","in","","0","0","0","https://x.com/kazuugi/status/2040940731117060208","1992091042531979264","kazuugi"
"2040940579958464835","2026-04-05T23:52:07.000Z","0","igrs kata gue kebanyakan nyawit anjir","2040940579958464835","","","in","","0","0","0","https://x.com/chikxge/status/2040940579958464835","1573144753","chikxge"
"2040652848107815192","2026-04-05T23:51:29.000Z","0","@CorySakti28011 @bansama https://t.co/akPMCqWNlt
Theres also this. Idk if the IGRS actually have their own review to audit this","2040940421141110861","","CorySakti28011","en","","0","0","0","https://x.com/Al38819917/status/2040940421141110861","1054540018927071232","Al38819917"
"2040939925957468196","2026-04-05T23:49:31.000Z","0","Nah ini dia, sebelum pada debat sana sini dan kemana mana tentang IGRS, ini nih ada penjelasan resminya langsung, bukan hoax hoax lagi. Ini nih link nya, langsung cek ya:

https://t.co/jCXU8cCZYS","2040939925957468196","","","in","","0","0","0","https://x.com/kocakterus88/status/2040939925957468196","1690693116049960960","kocakterus88"
"2040684902866411853","2026-04-05T23:49:01.000Z","0","@RRDelusi @PlaymenID gausah pake igrs jg lbh bagus. jd ga perlu diluruskan lg.","2040939800262525391","","RRDelusi","in","","0","0","0","https://x.com/rizkionalisme/status/2040939800262525391","90176624","rizkionalisme"
"2040939642082713697","2026-04-05T23:48:24.000Z","0","sumpah GAJEEE BGT APASIH IGRS?????","2040939642082713697","","","in","","0","0","0","https://x.com/melonacake/status/2040939642082713697","1367654750431289344","melonacake"
"2040939559522091021","2026-04-05T23:48:04.000Z","7","IGRS looks like somthing useless coming out from trash org, such as Indonesian Govt","2040939559522091021","","","en","","0","0","2","https://x.com/SoundOfYogi/status/2040939559522091021","93882850","SoundOfYogi"
"2040939497827996017","2026-04-05T23:47:49.000Z","0","that one mbak mbak IGRS bilang pasar gaming di Indo gede 😂 liatnya mobel lejen doang kali ye.. jelas2 banyak yg ga mampu beli game triple A, abis itu dia ngarepin developer buat ngeblur konten2 dewasa, pemikiran halu macam apa ini 😂 buat apa dr awal ada rating usiaa.. gblk","2040939497827996017","","","in","","0","0","0","https://x.com/caelumphrince/status/2040939497827996017","713928037","caelumphrince"
"2040939234484490667","2026-04-05T23:46:46.000Z","0","Daripada debat soal IGRS nih coba baca dan pahami biar ga salah paham ya 😁
https://t.co/UBZIg1A2E2","2040939234484490667","","","in","","0","0","0","https://x.com/HaniB1220/status/2040939234484490667","1757900009314320385","HaniB1220"
"2040814604880949713","2026-04-05T23:45:42.000Z","18","@ekawicaksana @kemkomdigi @DirektoriGim kenapa sih tiap ada masalah, buzzer yang dikeluarkan KOMDIGI tuh goblok2 banget y? mereka asal ngomong soal self-claim maupun self-declare tapi gak dicerna dulu. Indonesia tuh cuma 0,5% transaksinya d steam dan kenapa cuma IGRS doank yg bermasalah, rating lain fine2 aja","2040938965520519558","","ekawicaksana","in","","0","1","1","https://x.com/MFRcapture/status/2040938965520519558","840126594689593346","MFRcapture"
"2040823276428300710","2026-04-05T23:45:14.000Z","0","@kukuhya @gilbhas halah kek igrs aja hrs nyewa buzzer. pake istilah ""melindungi anak"" lagi. tai kucing. anak2 dr dlu fun aja gaming tnpa rating. lu aja skrg yg pengen uangnya dr bisnis yg udah makin besar.","2040938846133924086","","kukuhya","in","","0","0","0","https://x.com/rizkionalisme/status/2040938846133924086","90176624","rizkionalisme"
"2040757110951322044","2026-04-05T23:43:31.000Z","3","@kurawa Buzzer idiot ngeles mulu, udah market indo kecil buat game PC banyak mau. Udah mending masih dapet pendapatan pajak orang beli game minta ini itu. Emang ga jelas aja tim IGRS nya coba tunjukin siapa? ga berani juga kan nuduh steam. Dari dulu ga ada masalah.","2040938416012165179","","kurawa","in","","0","0","1","https://x.com/wildanfird15/status/2040938416012165179","1586941852095508480","wildanfird15"
"2040645711650509022","2026-04-05T23:43:00.000Z","0","@rayrestufauzi Rating IGRS di Steam sekarang banyak yang masih data awal/selfdeclare dan itu  belum final, itu mengingatkan kita untuk melindungi pemain muda agar tidak terjerumus hal hal yang tidak baik. Tolong diperbaiki lagi IGRS sistemnya agar lebih stabil.","2040938286655627302","","rayrestufauzi","in","","0","3","0","https://x.com/andybalala19/status/2040938286655627302","1399951844000997378","andybalala19"
"2040938213401874491","2026-04-05T23:42:43.000Z","0","🎬 Mission Impossible (2025) Subtitle Indonesia
Durasi: 163 Menit https://t.co/QJGRDmooED &lt;- link video dari twitter
GenreAction, Adventure, Thriller
Link Movie: 🔗 https://t.co/vIWcxRsD70

parfum dan skincare murah IGRS #film","2040938213401874491","","","en","","0","0","0","https://x.com/hdunand20/status/2040938213401874491","1878152642175909888","hdunand20"
"2040757110951322044","2026-04-05T23:42:18.000Z","0","@kurawa oalah ini yang katanya pro-investasi tapi cuci tangannya dengan menyalahkan perusahaan asing (yang udah main jauh sebelum IGRS muncul)","2040938106661265540","","kurawa","in","","0","0","0","https://x.com/biruwahidhan/status/2040938106661265540","1900375496845910016","biruwahidhan"
"2040937925060567534","2026-04-05T23:41:34.000Z","3","ESBN AND PEGI exist just to avoid kid playing games

IGRS literally had some games banne","2040937925060567534","","","en","","0","0","1","https://x.com/mesheviksus2/status/2040937925060567534","1503606175631175680","mesheviksus2"
"2040937799072014594","2026-04-05T23:41:04.000Z","2","Padahal steam jg udah ngasih rating sendiri dan itu udah sangat bagus, tinggal ngikut doang kan enak ga usah repot cape2 kerja 2x tuh si igrs","2040937799072014594","","","in","","0","0","0","https://x.com/p0litrick/status/2040937799072014594","606000080","p0litrick"
"2040937626547658874","2026-04-05T23:40:23.000Z","1","IGRS revolusioner banget memang. Sebuah gebrakan yang sangat dibutuhkan di Indonesia saat ini. https://t.co/SgNTakIRFa","2040937626547658874","https://pbs.twimg.com/media/HFLd9KBaIAAoxen.jpg","","in","","0","0","0","https://x.com/cherrya72836061/status/2040937626547658874","553209938","cherrya72836061"
"2040623629495611815","2026-04-05T23:39:40.000Z","0","@virtualballers Mau bikin IGRS dan semacamnya juga kalo masih ada yang jual game di Shopee mah gak ngaruh.","2040937447610306937","","virtualballers","in","","0","0","0","https://x.com/NUGreenFlag/status/2040937447610306937","1279810363391741953","NUGreenFlag"
"2040937302332260804","2026-04-05T23:39:06.000Z","0","block aja IGRS cuy, report","2040937302332260804","","","in","","0","0","0","https://x.com/meimeiajadeh/status/2040937302332260804","1407730914898046982","meimeiajadeh"
"2040757110951322044","2026-04-05T23:38:21.000Z","1","@kurawa Yakin steam yg ksh rating palsu? Ini ngomong stam stim tp jgn2 ga pernah menggunakan steam. Tolong lah klo mau regulasi suatu hal, mbok ya dimengerti dulu. Lama2 IGRS ga relevan dan cuman buat habis2in anggaran aja.","2040937116113547284","","kurawa","in","","0","0","0","https://x.com/PaulERS89/status/2040937116113547284","1603730063413096449","PaulERS89"
"2040936913104970110","2026-04-05T23:37:33.000Z","0","Terkait dinamika IGRS dan kebijakan rating gim di platform Steam, rilis pers resmi berikut ini dapat menjadi referensi informasi yang valid untuk kita semua. https://t.co/vkZGKkmOiN","2040936913104970110","","","in","","0","0","0","https://x.com/Alfiatunisah/status/2040936913104970110","1753385506531160064","Alfiatunisah"
"2040757110951322044","2026-04-05T23:37:07.000Z","2","@kurawa 🤡 dagelan mana lagi ini.. 
Tolong ini audit metode kerja tim IGRS nya @DPR_RI 
Sudah bikin keresahan publik. 
Publik berhak tahu, cara kerja ratingnya gmn","2040936805198074060","","kurawa","in","","0","0","0","https://x.com/The_Discomafia/status/2040936805198074060","57513726","The_Discomafia"
"2040936719835636093","2026-04-05T23:36:47.000Z","0","IGRS tolol, komdigi tolol, indonesia asuuuuu. plis jangan aneh anehin steam GUE, dimana gue cuma bisa mengandalkan steam kalau mau beli otoge. IGRS cuma bisa ngasih rating 3+ ke game gooning asuuuuuuu blok.","2040936719835636093","","","in","","0","0","0","https://x.com/meimeiajadeh/status/2040936719835636093","1407730914898046982","meimeiajadeh"
"2040593488350515441","2026-04-05T23:36:36.000Z","0","@kemkomdigi Gimana sih pak kok IGRS malah ngaco parah","2040936675770257508","","kemkomdigi","in","","0","0","0","https://x.com/FahrezaMahendr/status/2040936675770257508","1702015317122351104","FahrezaMahendr"
"2040936520635560005","2026-04-05T23:35:59.000Z","0","Gais buat yang ngikutin IGRS &amp; rating gim  di steam,   baca dulu siaran pers  ini, sebelum debat IGRS
https://t.co/K8lzP7oQr8","2040936520635560005","","","in","","0","0","0","https://x.com/mtiarasptika/status/2040936520635560005","2021102244482121730","mtiarasptika"
"2040757110951322044","2026-04-05T23:35:25.000Z","2","@kurawa @Steam this government bootlicker is playing victim + shirk responsibility + blaming others than themselves (this is their (IGRS)@kemkomdigi own faulty rating) 

Kids games they rate 18+
While an adult 18+ games they rate 3+

explanation : 
green :18+ up
red: teen to adult 18+ up https://t.co/xIm1pyEQLC","2040936374413742560","https://pbs.twimg.com/media/HFLc0Q1asAAY_zg.jpg","kurawa","en","","0","0","1","https://x.com/Delazdukedom/status/2040936374413742560","1105609246765281281","Delazdukedom"
"2040936296777179362","2026-04-05T23:35:06.000Z","769","Asosiasi Game Indonesia made respond to IGRS

Note:

1.IGRS should be a GUIDELINE, NOT A RESTRICTION
2.Technical control for IGRS belongs to government and IGRS team, gaming platform is just do what they told

More note in the thread below.
Src:
https://t.co/6acZjh9uf7 https://t.co/i94Op0iDB9","2040936296777179362","https://pbs.twimg.com/media/HFLcsdwacAA51iS.jpg","","en","","14","10","295","https://x.com/SEAGamethetic/status/2040936296777179362","713753682517426176","SEAGamethetic"
"2040935924423594429","2026-04-05T23:33:37.000Z","0","""STEAM MELAKUKAN RATING PALSU""???

IGRS lu noh game hentai rating +3","2040935924423594429","","","in","","0","0","0","https://x.com/WitheredShulker/status/2040935924423594429","1244209604218642432","WitheredShulker"
"2040757110951322044","2026-04-05T23:31:09.000Z","0","@kurawa ""Steam relah melakukan rating palsu""
Akui aja belom terkordinasi baik..
IGRS juga ngisinya cmn isi questioner, g ada verifikasi","2040935303855349819","","kurawa","in","","0","0","0","https://x.com/bonboninsegna/status/2040935303855349819","58753650","bonboninsegna"
"2040757110951322044","2026-04-05T23:30:22.000Z","4","@kurawa @Steam @Steam_Support this special advisor of KOMDIGI claimed:
1. that steam created *fake rating* affecting the IGRS system therefore resulting in many games categorized as not fit for distribution
2. that steam violated indonesian regulation
can you confirm?","2040935107297743256","","kurawa","en","","0","0","0","https://x.com/purityringgu/status/2040935107297743256","1053165568818200576","purityringgu"
"2040935090063384796","2026-04-05T23:30:18.000Z","0","Mungkin ada benernya ini salah steam. Tapi the fact that visibilitas game bisa dihalangi jika tak berlabel IGRS artinya komdigi bohong ya guys, steam dihalangi berjualan jika tidak memenuhi regulasi yang artinya IGRS memang dipersenjatai.","2040935090063384796","","","in","","0","0","0","https://x.com/mefuri_k/status/2040935090063384796","1430194934716325895","mefuri_k"
"2040934839306833973","2026-04-05T23:29:19.000Z","0","Sedang ramai soal IGRS dan rating game di Steam? Ini siaran pers resmi dari Kemkomdigi, boleh dibaca biar paham duduk perkaranya :

https://t.co/TKpyJwC560","2040934839306833973","","","in","","0","0","0","https://x.com/anggtakhsturia/status/2040934839306833973","1826219760583106560","anggtakhsturia"
"2040934681055801850","2026-04-05T23:28:41.000Z","0","Ini ga berita ngibul soal IGRS &amp; rating gim di Steam, bisa jadi acuan buat jangan kemakan berita ga jelas biar info yang beredar lebih lengkapnya https://t.co/uVNcSljg1g","2040934681055801850","","","in","","0","0","0","https://x.com/dude_bukan/status/2040934681055801850","1515416675038154754","dude_bukan"
"2040630458472636542","2026-04-05T23:26:47.000Z","0","@aniblogsan52394 @sugondese6666 BUZZER IGRS Lo goblok, lu aja ga main game, twitter lo isinya ngebela igrs ama komdigi doang kocak","2040934204314439880","","aniblogsan52394","in","","0","1","0","https://x.com/rendrafrizal/status/2040934204314439880","1625480431415201794","rendrafrizal"
"2040579524979732744","2026-04-05T23:26:43.000Z","1","@cloplerr Indonesian Game Rating System, intinya kalau ada game mau masuk indo kudu lolos sensor dan rating dari IGRS ini, tapi ya gitu deh, rate nya ngaco","2040934187541434513","","cloplerr","in","","0","1","0","https://x.com/chaaphrodite/status/2040934187541434513","1782611727399677953","chaaphrodite"
"2040933992720203783","2026-04-05T23:25:57.000Z","0","I don't get how IGRS rates the game, really","2040933992720203783","","","en","","0","0","0","https://x.com/iSatrio/status/2040933992720203783","51074272","iSatrio"
"2040758090757546013","2026-04-05T23:25:25.000Z","2","@kurawa @xLanglangBuana tak usah jauh2 deh. di X ini saja konten bokep masih bebas kok diakses. menurut anda yang orang internal KOMDIGI kenapa begitu? apakah kalian hanya makan gaji buta sambil sekali2 bikin kebijakan kontroversial yang hanya keliaran wah d teori tapi bobrok d pelaksanaan kayak IGRS?","2040933861430071311","","kurawa","in","","0","0","0","https://x.com/MFRcapture/status/2040933861430071311","840126594689593346","MFRcapture"
"2040933475533074489","2026-04-05T23:23:53.000Z","0","Indonesia, saya yakin, setidaknya menurut keyakinan saya.
Negara ini gak punya AI filter atau system dgn basis seperti itu, hanya gaya2an saja.
Paling jg semua masih manual pakai tenaga manusia.
Dan yg di hire, manusia nya ngga ngerti apa yg mereka kerjakan.
Itulah contoh, IGRS.","2040933475533074489","","","in","","0","0","0","https://x.com/kararynn/status/2040933475533074489","76630809","kararynn"
"2040933307626725499","2026-04-05T23:23:13.000Z","0","steam rating PALSU?????? lu bandingin sendiri rating steam sama IGRS pantek lebih akurat mana","2040933307626725499","","","in","","0","0","0","https://x.com/istrinyanaga/status/2040933307626725499","1348706073893425152","istrinyanaga"
"2040757110951322044","2026-04-05T23:22:55.000Z","19","@kurawa enak juga ye jadi buzzer ga berakal tetep digaji. steam bukan barang baru ya tolol, dari dulu rating steam ga ada masalah cuman gara-gara igrs muncul barulah kacau begini coba logika nya dipake sekali-kali","2040933231877587260","","kurawa","in","","0","0","1","https://x.com/marcenalius/status/2040933231877587260","2854258734","marcenalius"
"2040933223094735033","2026-04-05T23:22:53.000Z","0","seru banget igrs igrs SWKWKWK mau juga dong dapet duit karna ngomongin igrs doang","2040933223094735033","","","in","","0","0","0","https://x.com/cipicipacipi/status/2040933223094735033","1228177830657134592","cipicipacipi"
"2040933157017698679","2026-04-05T23:22:37.000Z","0","Untuk yang mengikuti isu IGRS &amp; sistem rating di Steam, penjelasan resminya sudah dirilis di sini. Mungkin bisa jadi referensi awal sebelum diskusi lebih lanjut:
https://t.co/5L3JruWt2h","2040933157017698679","","","in","","0","0","0","https://x.com/Extra7399/status/2040933157017698679","1943906190968467456","Extra7399"
"2040933055498764387","2026-04-05T23:22:13.000Z","0","Ada siaran pers resmi tentang IGRS &amp; rating gim di Steam,
Mari sahabat semua kita baca &amp; cek dulu sebelum kita berpendapat lebih jauh.

https://t.co/JhIz9ebfAt","2040933055498764387","","","in","","0","0","0","https://x.com/SPayanadi/status/2040933055498764387","1944372493642555392","SPayanadi"
"2040932763671617679","2026-04-05T23:21:04.000Z","0","IGRS kontol","2040932763671617679","","","sl","","0","0","0","https://x.com/aguto_kun/status/2040932763671617679","560184086","aguto_kun"
"2040932634067664926","2026-04-05T23:20:33.000Z","0","fuck igrs tp kalo ga setuju sama ini berarti belom pernah main fut","2040932634067664926","","","in","","0","0","0","https://x.com/ngepetskuy/status/2040932634067664926","1165567692880797697","ngepetskuy"
"2040932427347136859","2026-04-05T23:19:44.000Z","0","IGRS kontol","2040932427347136859","","","sl","","0","0","0","https://x.com/BismillahSugih/status/2040932427347136859","769263608","BismillahSugih"
"2040823276428300710","2026-04-05T23:19:35.000Z","0","@kukuhya IGRS dikritik keras harus didengarkan dan perlu dibenahi? no ❌ IGRS dikritik keras, Boomer ketar ketir, Turunkan Buzzer bayaran biar IGRS keliatan ada yg bela. walau keliatan akun buzzernya penjilat 😂 pola pikir boomer yg jabat emang TOLOL ga ada obat, gelar doang banyak.","2040932392479887369","","kukuhya","in","","0","0","0","https://x.com/mini_niwdir/status/2040932392479887369","1885242523721097216","mini_niwdir"
"2040932381247652056","2026-04-05T23:19:33.000Z","0","igrs malu2in banget wei 😭","2040932381247652056","","","in","","0","0","0","https://x.com/feliscxtus/status/2040932381247652056","1053847817033138177","feliscxtus"
"2040932324301480154","2026-04-05T23:19:19.000Z","4","KALAU IGRS JUDOL 
--   Semua Umur   --
. https://t.co/sV6sJPfY1q","2040932324301480154","https://pbs.twimg.com/media/HFLZIJraoAAvMY6.jpg","","in","","0","0","1","https://x.com/Duren___/status/2040932324301480154","1501606510979256323","Duren___"
"2040932228344295700","2026-04-05T23:18:56.000Z","0","buat yang ngikutin IGRS &amp; rating gim di Steam ada link referensi supaya infonya lebih lengkap https://t.co/AJsvX6cioJ","2040932228344295700","","","in","","0","0","0","https://x.com/erwinhbr9us/status/2040932228344295700","1911257338373414912","erwinhbr9us"
"2040819277759217682","2026-04-05T23:18:44.000Z","0","@AkbarFahroby igrs ketar ketir","2040932179333820599","","AkbarFahroby","in","","0","0","0","https://x.com/SetiawanGab/status/2040932179333820599","1750871739209592832","SetiawanGab"
"2040932122127659333","2026-04-05T23:18:31.000Z","1","apakah IGRS ini salah satu trik busuk mereka buat ngaburin kasus Andrie Yunus?","2040932122127659333","","","in","","0","0","0","https://x.com/azraelcode/status/2040932122127659333","1045525998987489280","azraelcode"
"2040931964161818862","2026-04-05T23:17:53.000Z","0","igrs nguaworr","2040931964161818862","","","in","","0","0","0","https://x.com/ivanprsty/status/2040931964161818862","1082198419","ivanprsty"
"2040931941483250012","2026-04-05T23:17:48.000Z","0","Judol ga lu urus ya anjing komdigi sial. Kebocoran data ga lu urus ya. Lu malah ngurusin game orang. IGRS tolol emang. Sistem lu yang carut marut lu nyalahin orang. Bego emang bego.","2040931941483250012","","","in","","0","0","0","https://x.com/cherrya72836061/status/2040931941483250012","553209938","cherrya72836061"
"2040637611753320857","2026-04-05T23:17:42.000Z","0","@emyr_za1 IGRS, I nya Irak","2040931917693157710","","emyr_za1","in","","0","0","0","https://x.com/hhiimmeell/status/2040931917693157710","1602723583","hhiimmeell"
"2040931893043179681","2026-04-05T23:17:36.000Z","0","Indo gov thinks that this problem only reaches nationwide, but look at this mf'ers. Your problem just went worldwide. All the social media talks about you and all you do is shut your mouth.

F igrs
Take your head honcho back to Iraq.","2040931893043179681","","","en","","0","0","0","https://x.com/zerothenforcer/status/2040931893043179681","1060493001200304129","zerothenforcer"
"2040823276428300710","2026-04-05T23:17:15.000Z","0","@kukuhya Buzzer igrs gila, mereka lg punya potensi cuan dr mana ya sampe brani bayar buzzer segininya?

Mau malak developer","2040931806057566693","","kukuhya","in","","0","0","0","https://x.com/p0litrick/status/2040931806057566693","606000080","p0litrick"
"2040677173032591862","2026-04-05T23:17:11.000Z","0","@TanahUmbiJalar @mhuseinali kalopun Steam ada acuan sendiri saat merating, errornya udah dari dulu bukan saat IGRS ini baru ada. ga make sense diotak gue sekelas steam baru error hari ini","2040931788093333771","","TanahUmbiJalar","in","","0","1","0","https://x.com/Naelep261/status/2040931788093333771","1287350321631514625","Naelep261"
"2040931468332142935","2026-04-05T23:15:55.000Z","2","Gue suka main gim 18+ (menurut rating IGRS) (Story of Seasons: Friends of Mineral Town)","2040931468332142935","","","en","","0","0","0","https://x.com/trancenote/status/2040931468332142935","1045010796726509568","trancenote"
"2040900070741291406","2026-04-05T23:15:50.000Z","394","@wordfangs @Steam Turunin lawyer Valve buat class action lawsuit defamation ke IGRS biar bubar sekalian wkwk","2040931445863280983","","wordfangs","in","","0","1","15","https://x.com/Excyde_/status/2040931445863280983","1428145974392721411","Excyde_"
"2040931352959463789","2026-04-05T23:15:27.000Z","0","Bayangin udah invest puluhan tahun ngikutin story one Piece, eh dilarang pemerintah karena satanis wkwkwk. Sekarang igrs next bisa jadi manga : one Piece, demon slayer dll","2040931352959463789","","","in","","0","0","0","https://x.com/AudhikaH68309/status/2040931352959463789","1971838365546041346","AudhikaH68309"
"2040931195710734602","2026-04-05T23:14:50.000Z","1","Last 6 hours of any IGRS related stuff been filled with many buzzer, to the point i cannot believe it like bruh. Our governor use our money for things like this? we're beyond cooked y'all

https://t.co/vI6UPdYBgg https://t.co/hhmDUN3CTC","2040931195710734602","https://pbs.twimg.com/tweet_video_thumb/HFLYGvtaEAAsz-T.jpg","","en","","0","0","0","https://x.com/H4ydon/status/2040931195710734602","1420063018939936771","H4ydon"
"2040930697674940756","2026-04-05T23:12:51.000Z","0","-IGRS ngawur bet,masa game lokal di kasih 18+??
-game bokep dapet 3+?? Ngawuur bet

Kalo pengen jadi lembaga tuh yeng bener masa game bokep dapet 3+ sedangkan game bertani,game santai dan slice of life masa dapat 18+

KOMDIGI(KOMedi DIGItal) https://t.co/0dkfq4hiYC","2040930697674940756","https://pbs.twimg.com/media/HFLXpqfacAASSuw.jpg","","in","","0","0","0","https://x.com/Vanour394663/status/2040930697674940756","1990007492764651520","Vanour394663"
"2040661959251825069","2026-04-05T23:11:51.000Z","0","Yep, that's a fucking hentai game with explicit sexual content, of course the IGRS giving it 3+ ratings, wow... Gotta start the sex-ed from a very young age huh??? 😑😑😑","2040930445869940981","","galtzarr","en","","0","0","0","https://x.com/galtzarr/status/2040930445869940981","61446677","galtzarr"
"2040930435023437899","2026-04-05T23:11:49.000Z","2","Puluhan tahun make steam, baru kali ini dituduh palsu. Ayolah men, kalo bego jangan nanggung. Player lebih percaya rating steam dibanding igrs kali 🤣

Hebat lah orang tolol kek gini jadi stafsus kementerian","2040930435023437899","","","in","","0","2","0","https://x.com/HaYoYo86/status/2040930435023437899","1116738427485999104","HaYoYo86"
